연번,시,구,도로명 주소,세부 위치,설치 장소 유형,수거 쓰레기 종류,Latitude,Longitude
2066,서울특별시,은평구,서오릉로 25,서오릉로 25 앞,도로변(횡단보도 포함),일반쓰레기,37.6034016,126.9252373
2067,서울특별시,은평구,서오릉로 25,서오릉로 25 앞,도로변(횡단보도 포함),재활용쓰레기,37.6034016,126.9252373
2068,서울특별시,은평구,서오릉로 24,서오릉로 24 앞,도로변(횡단보도 포함),일반쓰레기,37.6032723,126.9259625
2069,서울특별시,은평구,서오릉로 24,서오릉로 24 앞,도로변(횡단보도 포함),재활용쓰레기,37.6032723,126.9259625
2070,서울특별시,은평구,서오릉로 72,역촌역 2번 출구,도로변(횡단보도 포함),일반쓰레기,37.6068544,126.922685
2071,서울특별시,은평구,서오릉로 72,역촌역 2번 출구,도로변(횡단보도 포함),재활용쓰레기,37.6068544,126.922685
2072,서울특별시,은평구,서오릉로 90,서오릉로 90,도로변(횡단보도 포함),일반쓰레기,37.608197,126.9215014
2073,서울특별시,은평구,서오릉로 90,서오릉로 90,도로변(횡단보도 포함),재활용쓰레기,37.608197,126.9215014
2074,서울특별시,은평구,서오릉로 138,서오릉로 138,도로변(횡단보도 포함),일반쓰레기,37.6111759,126.9178169
2075,서울특별시,은평구,서오릉로 138,서오릉로 138,도로변(횡단보도 포함),재활용쓰레기,37.6111759,126.9178169
2076,서울특별시,은평구,서오릉로 150,서오릉로 150 LG전자 앞,도로변(횡단보도 포함),일반쓰레기,37.6119528,126.9166073
2077,서울특별시,은평구,서오릉로 150,서오릉로 150 LG전자 앞,도로변(횡단보도 포함),재활용쓰레기,37.6119528,126.9166073
2078,서울특별시,은평구,서오릉로 273,현대상사 건너편,도로변(횡단보도 포함),일반쓰레기,37.618491,126.905756
2079,서울특별시,은평구,서오릉로 273,현대상사 건너편,도로변(횡단보도 포함),재활용쓰레기,37.618491,126.905756
2080,서울특별시,은평구,은평로 26,은평로 26 신사1치안센터,도로변(횡단보도 포함),일반쓰레기,37.5978407,126.9108424
2081,서울특별시,은평구,은평로 26,은평로 26 신사1치안센터,도로변(횡단보도 포함),재활용쓰레기,37.5978407,126.9108424
2082,서울특별시,은평구,은평로 56,은평로 56,도로변(횡단보도 포함),일반쓰레기,37.5985089,126.9141053
2083,서울특별시,은평구,은평로 56,은평로 56,도로변(횡단보도 포함),재활용쓰레기,37.5985089,126.9141053
2084,서울특별시,은평구,은평로 98,은평로 98,도로변(횡단보도 포함),일반쓰레기,37.5994762,126.9188396
2085,서울특별시,은평구,은평로 98,은평로 98,도로변(횡단보도 포함),재활용쓰레기,37.5994762,126.9188396
2086,서울특별시,은평구,은평로 142,은평로 142,도로변(횡단보도 포함),일반쓰레기,37.6003884,126.9235255
2087,서울특별시,은평구,은평로 142,은평로 142,도로변(횡단보도 포함),재활용쓰레기,37.6003884,126.9235255
2088,서울특별시,은평구,은평로 172,은평로 172,도로변(횡단보도 포함),일반쓰레기,37.599557,126.9230282
2089,서울특별시,은평구,은평로 172,은평로 172,도로변(횡단보도 포함),재활용쓰레기,37.599557,126.9230282
2090,서울특별시,은평구,은평로 244,은평로 244,도로변(횡단보도 포함),일반쓰레기,37.599557,126.9230282
2091,서울특별시,은평구,은평로 244,은평로 244,도로변(횡단보도 포함),재활용쓰레기,37.599557,126.9230282
2092,서울특별시,은평구,은평로 245,녹번119 안전센터 앞,도로변(횡단보도 포함),일반쓰레기,37.601198,126.9350762
2093,서울특별시,은평구,은평로 245,녹번119 안전센터 앞,도로변(횡단보도 포함),재활용쓰레기,37.601198,126.9350762
2094,서울특별시,은평구,은평로 219,은평로 219 앞,도로변(횡단보도 포함),일반쓰레기,37.6014274,126.9320574
2095,서울특별시,은평구,은평로 219,은평로 219 앞,도로변(횡단보도 포함),재활용쓰레기,37.6014274,126.9320574
2096,서울특별시,은평구,은평로 201,은평로 201 앞,도로변(횡단보도 포함),일반쓰레기,37.6016081,126.9300274
2097,서울특별시,은평구,은평로 201,은평로 201 앞,도로변(횡단보도 포함),재활용쓰레기,37.6016081,126.9300274
2098,서울특별시,은평구,은평로 173,은평로 173 앞,도로변(횡단보도 포함),일반쓰레기,37.6016089,126.9268324
2099,서울특별시,은평구,은평로 173,은평로 173 앞,도로변(횡단보도 포함),재활용쓰레기,37.6016089,126.9268324
2100,서울특별시,은평구,은평로 143,은평로 143 국민은행 앞,도로변(횡단보도 포함),일반쓰레기,37.599557,126.9230282
2101,서울특별시,은평구,은평로 143,은평로 143 국민은행 앞,도로변(횡단보도 포함),재활용쓰레기,37.599557,126.9230282
2102,서울특별시,은평구,은평로 107,은평로 107 새마을금고 앞,도로변(횡단보도 포함),일반쓰레기,37.6001468,126.9195483
2103,서울특별시,은평구,은평로 107,은평로 107 새마을금고 앞,도로변(횡단보도 포함),재활용쓰레기,37.6001468,126.9195483
2104,서울특별시,은평구,은평로 97,은평로 97,도로변(횡단보도 포함),일반쓰레기,37.5998536,126.9184293
2105,서울특별시,은평구,은평로 97,은평로 97,도로변(횡단보도 포함),재활용쓰레기,37.5998536,126.9184293
2106,서울특별시,은평구,은평로(역촌동 43-13),응암 소공원,도로변(횡단보도 포함),일반쓰레기,37.5998897,126.9159342
2107,서울특별시,은평구,은평로(역촌동 43-13),응암 소공원,도로변(횡단보도 포함),재활용쓰레기,37.5998897,126.9159342
2108,서울특별시,은평구,은평로 63,은평로 63,도로변(횡단보도 포함),일반쓰레기,37.5990806,126.9148462
2109,서울특별시,은평구,은평로 63,은평로 63,도로변(횡단보도 포함),재활용쓰레기,37.5990806,126.9148462
2110,서울특별시,은평구,은평로 25,은평로 25,도로변(횡단보도 포함),일반쓰레기,37.598185,126.9106869
2111,서울특별시,은평구,은평로 25,은평로 25,도로변(횡단보도 포함),재활용쓰레기,37.598185,126.9106869
2112,서울특별시,은평구,은평로 7,은평로 7 신사동 성당 앞,도로변(횡단보도 포함),일반쓰레기,37.5970875,126.9092618
2113,서울특별시,은평구,은평로 7,은평로 7 신사동 성당 앞,도로변(횡단보도 포함),재활용쓰레기,37.5970875,126.9092618
2114,서울특별시,은평구,응암로 214,응암로 214 응암우체국 앞,도로변(횡단보도 포함),일반쓰레기,37.5909614,126.9178203
2115,서울특별시,은평구,응암로 214,응암로 214 응암우체국 앞,도로변(횡단보도 포함),재활용쓰레기,37.5909614,126.9178203
2116,서울특별시,은평구,응암로 242,응암로 242 서서울농협 버스정류장,"정류소(버스,택시 등)",일반쓰레기,37.593495,126.9184531
2117,서울특별시,은평구,응암로 242,응암로 242 서서울농협 버스정류장,"정류소(버스,택시 등)",재활용쓰레기,37.593495,126.9184531
2118,서울특별시,은평구,응암로 281,프롬하츠커피응암점 앞,도로변(횡단보도 포함),일반쓰레기,37.5939865,126.9189921
2119,서울특별시,은평구,응암로 281,프롬하츠커피응암점 앞,도로변(횡단보도 포함),재활용쓰레기,37.5939865,126.9189921
2120,서울특별시,은평구,응암로 294,응암로 294 피자헛 앞,도로변(횡단보도 포함),일반쓰레기,37.5976841,126.9206477
2121,서울특별시,은평구,응암로 294,응암로 294 피자헛 앞,도로변(횡단보도 포함),재활용쓰레기,37.5976841,126.9206477
2122,서울특별시,은평구,응암로 366,하동 추어탕집 앞,도로변(횡단보도 포함),일반쓰레기,37.6038028,126.9230821
2123,서울특별시,은평구,응암로 366,하동 추어탕집 앞,도로변(횡단보도 포함),재활용쓰레기,37.6038028,126.9230821
2124,서울특별시,은평구,응암로 301,은평교회,도로변(횡단보도 포함),일반쓰레기,37.5984665,126.9205293
2125,서울특별시,은평구,응암로 301,은평교회,도로변(횡단보도 포함),재활용쓰레기,37.5984665,126.9205293
2126,서울특별시,은평구,응암로 363,응암로 363,도로변(횡단보도 포함),일반쓰레기,37.6036816,126.9222676
2127,서울특별시,은평구,응암로 363,응암로 363,도로변(횡단보도 포함),재활용쓰레기,37.6036816,126.9222676
2128,서울특별시,은평구,응암로 251,응암로 251,"정류소(버스,택시 등)",일반쓰레기,37.5945773,126.9178972
2129,서울특별시,은평구,응암로 251,응암로 251,"정류소(버스,택시 등)",재활용쓰레기,37.5945773,126.9178972
2130,서울특별시,은평구,응암로 215,응암로 215 앞(응암3동주민센터 버스정류장),도로변(횡단보도 포함),일반쓰레기,37.5912274,126.9170461
2131,서울특별시,은평구,응암로 215,응암로 215 앞(응암3동주민센터 버스정류장),도로변(횡단보도 포함),재활용쓰레기,37.5912274,126.9170461
2132,서울특별시,은평구,응암로 175,응암로 175,도로변(횡단보도 포함),일반쓰레기,37.587671,126.9164042
2133,서울특별시,은평구,응암로 175,응암로 175,도로변(횡단보도 포함),재활용쓰레기,37.587671,126.9164042
2134,서울특별시,은평구,연서로 36,연서로 36,도로변(횡단보도 포함),일반쓰레기,37.6022423,126.9161219
2135,서울특별시,은평구,연서로 36,연서로 36,도로변(횡단보도 포함),재활용쓰레기,37.6022423,126.9161219
2136,서울특별시,은평구,연서로 130-1,연서로 130-1 일신부동산 앞,도로변(횡단보도 포함),일반쓰레기,37.6104416,126.9172228
2137,서울특별시,은평구,연서로 130-1,연서로 130-1 일신부동산 앞,도로변(횡단보도 포함),재활용쓰레기,37.6104416,126.9172228
2138,서울특별시,��평구,연서��� 162,연서로 162,도로변(횡단보도 포함),일반쓰레기,37.6131982,126.9178719
2139,서울특별시,은평구,연서로 162,연서로 162,도로변(횡단보도 포함),재활용쓰레기,37.6131982,126.9178719
2140,서울특별시,은평구,연서로 218,연서로 218,도로변(횡단보도 포함),일반쓰레기,37.6285166,126.9256529
2141,서울특별시,은평구,연서로 218,연서로 218,도로변(횡단보도 포함),재활용쓰레기,37.6285166,126.9256529
2142,서울특별시,은평구,연서로 282,연서로 282,도로변(횡단보도 포함),일반쓰레기,37.6207989,126.9257845
2143,서울특별시,은평구,연서로 282,연서로 282,도로변(횡단보도 포함),재활용쓰레기,37.6207989,126.9257845
2144,서울특별시,은평구,연서로 332,연서로 332,도로변(횡단보도 포함),일반쓰레기,37.6248046,126.9289161
2145,서울특별시,은평구,연서로 332,연서로 332,도로변(횡단보도 포함),재활용쓰레기,37.6248046,126.9289161
2146,서울특별시,은평구,연서로 344,연서로 344,도로변(횡단보도 포함),일반쓰레기,37.6285166,126.9256529
2147,서울특별시,은평구,연서로 344,연서로 344,도로변(횡단보도 포함),재활용쓰레기,37.6285166,126.9256529
2148,서울특별시,은평구,연서로 209,연서로 209 무극안경 앞,도로변(횡단보도 포함),일반쓰레기,37.6173368,126.9187981
2149,서울특별시,은평구,연서로 209,연서로 209 무극안경 앞,도로변(횡단보도 포함),재활용쓰레기,37.6173368,126.9187981
2150,서울특별시,은평구,연서로 177,연서로 177,도로변(횡단보도 포함),일반쓰레기,37.6147073,126.9174368
2151,서울특별시,은평구,연서로 177,연서로 177,도로변(횡단보도 포함),재활용쓰레기,37.6147073,126.9174368
2152,서울특별시,은평구,연서로 145,연서로 145,도로변(횡단보도 포함),일반쓰레기,37.6285166,126.9256529
2153,서울특별시,은평구,연서로 145,연서로 145,도로변(횡단보도 포함),재활용쓰레기,37.6285166,126.9256529
2154,서울특별시,은평구,연서로 129,연서로 129,도로변(횡단보도 포함),일반쓰레기,37.6104833,126.9166885
2155,서울특별시,은평구,연서로 129,연서로 129,도로변(횡단보도 포함),재활용쓰레기,37.6104833,126.9166885
2156,서울특별시,은평구,연서로 79,연서로 79,도로변(횡단보도 포함),일반쓰레기,37.6062466,126.9150738
2157,서울특별시,��평구,연서로 79,연서로 79,도로변(횡단보도 포함),재활용쓰레기,37.6062466,126.9150738
2158,서울특별시,은평구,연서로 41,연서로 41,도로변(횡단보도 포함),일반쓰레기,37.6028537,126.9154879
2159,서울특별시,은평구,연서로 41,연서로 41,도로변(횡단보도 포함),재활용쓰레기,37.6028537,126.9154879
2160,서울특별시,은평구,연서로 13 ,연서로 13 ,도로변(횡단보도 포함),일반쓰레기,37.6285166,126.9256529
2161,서울특별시,은평구,연서로 13 ,연서로 13 ,도로변(횡단보도 포함),재활용쓰레기,37.6285166,126.9256529
2162,서울특별시,은평구,은평터널로 146,은평터널로 146,"정류소(버스,택시 등)",일반쓰레기,37.5920235,126.9065874
2163,서울특별시,은평구,은평터널로 146,은평터널로 146,"정류소(버스,택시 등)",재활용쓰레기,37.5920235,126.9065874
2164,서울특별시,은평구,은평터널로 170,은평터널로 170,도로변(횡단보도 포함),일반쓰레기,37.5896416,126.9035893
2165,서울특별시,은평구,은평터널로 170,은평터널로 170,도로변(횡단보도 포함),재활용쓰레기,37.5896416,126.9035893
2166,서울특별시,은평구,은평터널로 145,은평터널로 145 카맨샾 앞,도로변(횡단보도 포함),일반쓰레기,37.5920825,126.9061251
2167,서울특별시,은평구,은평터널로 145,은평터널로 145 카맨샾 앞,도로변(횡단보도 포함),재활용쓰레기,37.5920825,126.9061251
2168,서울특별시,은평구,은평터널로 59,은평터널로 59,도로변(횡단보도 포함),일반쓰레기,37.5896416,126.9035893
2169,서울특별시,은평구,은평터널로 59,은평터널로 59,도로변(횡단보도 포함),재활용쓰레기,37.5896416,126.9035893
2170,서울특별시,은평구,은평터널로 31,은평터널로 31,도로변(횡단보도 포함),일반쓰레기,37.5896416,126.9035893
2171,서울특별시,은평구,은평터널로 31,은평터널로 31,도로변(횡단보도 포함),재활용쓰레기,37.5896416,126.9035893
2172,서울특별시,은평구,은평터널로 26,은평터널로 26,도로변(횡단보도 포함),일반쓰레기,37.5896416,126.9035893
2173,서울특별시,은평구,은평터널로 26,은평터널로 26,도로변(횡단보도 포함),재활용쓰레기,37.5896416,126.9035893
2174,서울특별시,은평구,증산로 395,증산로 395 서울낚시 앞,도로변(횡단보도 포함),일반쓰레기,37.5915698,126.9134306
2175,서울특별시,은평구,증산로 395,증산로 395 서울낚시 앞,도로변(횡단보도 포함),재활용쓰레기,37.5915698,126.9134306
2176,서울특별시,은평구,증산로 지하 306,증산역 4번출구,도로변(횡단보도 포함),일반쓰레기,37.5879152,126.9098399
2177,서울특별시,은평구,증산로 지하 306,증산역 4번출구,도로변(횡단보도 포함),재활용쓰레기,37.5879152,126.9098399
2178,서울특별시,은평구,증산로 297,증산로 297 파리바게뜨 앞,도로변(횡단보도 포함),일반쓰레기,37.5838171,126.909229
2179,서울특별시,은평구,증산로 297,증산로 297 파리바게뜨 앞,도로변(횡단보도 포함),재활용쓰레기,37.5838171,126.909229
2180,서울특별시,은평구,증산로 251,증산로 251 앞,도로변(횡단보도 포함),일반쓰레기,37.580671,126.9058647
2181,서울특별시,은평구,증산로 251,증산로 251 앞,도로변(횡단보도 포함),재활용쓰레기,37.580671,126.9058647
2182,서울특별시,은평구,증산로 3길 12,증산 종합시장 버스정류장,"정류소(버스,택시 등)",일반쓰레기,37.5814584,126.9050679
2183,서울특별시,은평구,증산로 3길 12,증산 종합시장 버스정류장,"정류소(버스,택시 등)",재활용쓰레기,37.5814584,126.9050679
2184,서울특별시,은평구,증산로 지하 306,증산역 엘리베이터 앞,도로변(횡단보도 포함),일반쓰레기,37.5879152,126.9098399
2185,서울특별시,은평구,증산로 지하 306,증산역 엘리베이터 앞,도로변(횡단보도 포함),재활용쓰레기,37.5879152,126.9098399
2186,서울특별시,은평구,증산로 지하 306,증산역 2번 사이 환풍기 앞,도로변(횡단보도 포함),일반쓰레기,37.5879152,126.9098399
2187,서울특별시,은평구,증산로 358,와산교 버스정류장(12-175),"정류소(버스,택시 등)",일반쓰레기,37.5879152,126.9098399
2188,서울특별시,은평구,증산로 358,와���교 버스정류장(12-175),"정류소(버스,택시 등)",재활용쓰레기,37.5879152,126.9098399
2189,서울특별시,은평구,증산로 396,숭실고 입구 버스정류장(12-335),"정류소(버스,택시 등)",일반쓰레기,37.5879152,126.9098399
2190,서울특별시,은평구,증산로 396,숭실고 입구 버스정류장(12-335),"정류소(버스,택시 등)",재활용쓰레기,37.5879152,126.9098399
2191,서울특별시,은평구,증산로 414,증산로 414 은평춘당 앞,도로변(횡단보도 포함),일반쓰레기,37.5927829,126.9145284
2192,서울특별시,은평구,증산로 414,증산로 414 은평춘당 앞,도로변(횡단보도 포함),재활용쓰레기,37.5927829,126.9145284
2193,서울특별시,은평구,증산로 470,응암역 신사오거리역 버스정류장,"정류소(버스,택시 등)",일반쓰레기,37.5879152,126.9098399
2194,서울특별시,은평구,증산로 470,응암역 신사오거리역 버스정류장,"정류소(버스,택시 등)",재활용쓰레기,37.5879152,126.9098399
2195,서울특별시,은평구,통일로 1143,은평뉴타운 10단지 버스정류장(중앙차로)(서울시 방면)(12-010),"정류소(버스,택시 등)",일반쓰레기,37.6240118,126.923912
2196,서울특별시,은평구,통일로 1143,은평뉴타운 10단지 버스정류장(중앙차로)(서울시 방면)(12-010),"정류소(버스,택시 등)",재활용쓰레기,37.6240118,126.923912
2197,서울특별시,은평구,통일로 1061,구파발역 입구 버스정류장(서울시 방면)(12-011),"정류소(버스,택시 등)",일반쓰레기,37.6240118,126.923912
2198,서울특별시,은평구,통일로 1061,구파발역 입구 버스정류장(서울시 방면)(12-011),"정류소(버스,택시 등)",재활용쓰레기,37.6240118,126.923912
2199,서울특별시,은평구,통일로 985,박석고개 신도고등학교 버스정류장(중앙차로)(서울시 방면)(12-014),"정류소(버스,택시 등)",일반쓰레기,37.6240118,126.923912
2200,서울특별시,은평구,통일로 985,박석고개 신도고등학교 버스정류장(중앙차로)(서울시 방면)(12-014),"정류소(버스,택시 등)",재활용쓰레기,37.6240118,126.923912
2201,서울특별시,은평구,통일로 933,통일로 933 은평 장례식장,도로변(횡단보도 포함),일반쓰레기,37.6264464,126.9195186
2202,서울특별시,은평구,통일로 933,통일로 933 은평 장례식장,도로변(횡단보도 포함),재활용쓰레기,37.6264464,126.9195186
2203,서울특별시,은평구,통일로 905,통일로 905 앞,도로변(횡단보도 포함),일반쓰레기,37.6238152,126.91959
2204,서울특별시,은평구,통일로 905,통일로 905 앞,도로변(횡단보도 포함),재활용쓰레기,37.6238152,126.91959
2205,서울특별시,은평구,통일로 897,통일로 897 (구)신한은행 앞,도로변(횡단보도 포함),일반쓰레기,37.6230817,126.9194278
2206,서울특별시,은평구,통일로 897,통일로 897 (구)신한은행 앞,도로변(횡단보도 포함),재활용쓰레기,37.6230817,126.9194278
2207,서울특별시,은평구,통일로 869,통일로 869 스타벅스 앞,도로변(횡단보도 포함),일반쓰레기,37.6203799,126.9198318
2208,서울특별시,은평구,통일로 869,통일로 869 스타벅스 앞,도로변(횡단보도 포함),재활용쓰레기,37.6203799,126.9198318
2209,서울특별시,은평구,통일로 861-2,연신내역 7번출구 앞,도로변(횡단보도 포함),일반쓰레기,37.6199664,126.9203423
2210,서울특별시,은평구,통일로 861-2,연신내역 7번출구 앞,도로변(횡단보도 포함),재활용쓰레기,37.6199664,126.9203423
2211,서울특별시,은평구,통일로 835,통일로 835 우리은행 앞,도로변(횡단보도 포함),일반쓰레기,37.6178806,126.9216097
2212,서울특별시,은평구,통일로 835,통일로 835 우리은행 앞,도로변(횡단보도 포함),재활용쓰레기,37.6178806,126.9216097
2213,서울특별시,은평구,통일로 821,통일로 821 다비치안경 앞,도로변(횡단보도 포함),일반쓰레기,37.6168293,126.9229206
2214,서울특별시,은평구,통일로 821,통일로 821 다비치안경 앞,도로변(횡단보도 포함),재활용쓰레기,37.6168293,126.9229206
2215,서울특별시,은평구,통일로 813,통일로 813 타이어뱅크 앞,도로변(횡단보도 포함),일반쓰레기,37.6162728,126.9234945
2216,서울특별시,은평구,통일로 813,통일로 813 타이어뱅크 앞,도로변(횡단보도 포함),재활용쓰레기,37.6162728,126.9234945
2217,서울특별시,은평구,통일로 809,동명여고 천주교 불광성당 정류장(중앙차로)(서울시 방면)(12-020),"정류소(버스,택시 등)",일반쓰레기,37.6160656,126.9238613
2218,서울특별시,은평구,통일로 809,동명여고 천주교 불광성당 정류장(중앙차로)(서울시 방면)(12-020),"정류소(버스,택시 등)",재활용쓰레기,37.6160656,126.9238613
2219,서울특별시,은평구,통일로 753,"불광역 3,6호선 정류장(중앙차로)(서울시 방면)(12-022)","정류소(버스,택시 등)",일반쓰레기,37.6121814,126.9278365
2220,서울특별시,은평구,통일로 753,"불광역 3,6호선 정류장(중앙차로)(서울시 방면)(12-022)","정류소(버스,택시 등)",재활용쓰레기,37.6121814,126.9278365
2221,서울특별시,은평구,통일로(대조동 15-1),불광역 3번출구 앞,도로변(횡단보도 포함),일반쓰레기,37.6094113,126.9307164
2222,서울특별시,은평구,통일로(대조동 15-1),불광역 3번출구 앞,도로변(횡단보도 포함),재활용쓰레기,37.6094113,126.9307164
2223,서울특별시,은평구,통일로 683-1,통일로 683-1 앞,도로변(횡단보도 포함),일반쓰레기,37.6072325,126.932489
2224,서울특별시,은평구,통일로 683-1,통일로 683-1 앞,도로변(횡단보도 포함),재활용쓰레기,37.6072325,126.932489
2225,서울특별시,은평구,통일로 659,통일로 659 한전 앞,도로변(횡단보도 포함),일반쓰레기,37.6053447,126.933673
2226,서울특별시,은평구,통일로 659,통일로 659 한전 앞,도로변(횡단보도 포함),재활용쓰레기,37.6053447,126.933673
2227,서울특별시,은평구,통일로62길 17,녹번역 5번 출구,도로변(횡단보도 포함),일반쓰레기,37.6069985,126.9351957
2228,서울특별시,은평구,통일로62길 17,녹번역 5번 출구,도로변(횡단보도 포함),재활용쓰레기,37.6069985,126.9351957
2229,서울특별시,은평구,통일로62길 17,녹번역 2번 출구,도로변(횡단보도 포함),일반쓰레기,37.6069985,126.9351957
2230,서울특별시,은평구,통일로62길 17,녹번역 2번 출구,도로변(횡단보도 포함),재활용쓰레기,37.6069985,126.9351957
2231,서울특별시,은평구,통일로62길 17,녹번역 1번 출구,도로변(횡단보도 포함),일반쓰레기,37.6069985,126.9351957
2232,서울특별시,은평구,통일로62길 17,녹번역 1번 출구,도로변(횡단보도 포함),재활용쓰레기,37.6069985,126.9351957
2233,서울특별시,은평구,통일로 636,통일로 636 앞,도로변(횡단보도 포함),일반쓰레기,37.6034758,126.9353357
2234,서울특별시,은평구,통일로 636,통일로 636 앞,도로변(횡단보도 포함),재활용쓰레기,37.6034758,126.9353357
2235,서울특별시,은평구,통일로 659,한국전력 건너편 횡단보도 앞,도로변(횡단보도 포함),일반쓰레기,37.6053447,126.933673
2236,서울특별시,은평구,통일로 659,한국전력 건너편 횡단보도 앞,도로변(횡단보도 포함),재활용쓰레기,37.6053447,126.933673
2237,서울특별시,은평구,통일로 700,"불광역 3호선, 서울혁신파크 정류장(12-023)","정류소(버스,택시 등)",일반쓰레기,37.6240118,126.923912
2238,서울특별시,은평구,통일로 700,"불광역 3호선, 서울혁신파크 정류장(12-023)","정류소(버스,택시 등)",재활용쓰레기,37.6240118,126.923912
2239,서울특별시,은평구,통일로 716,통일로 716 블랙야크 앞,도로변(횡단보도 포함),일반쓰레기,37.6098381,126.9308111
2240,서울특별시,은평구,통일로 716,통일로 716 블랙야크 앞,도로변(횡단보도 포함),재활용쓰레기,37.6098381,126.9308111
2241,서울특별시,은평구,통일로 746,"불광역 3,6호선 정류장(중앙차로)(고양시 방면)(12-021)","정류소(버스,택시 등)",일반쓰레기,37.611816,126.9288072
2242,서울특별시,은평구,통일로 746,"불광역 3,6호선 정류장(중앙차로)(고양시 방면)(12-021)","정류소(버스,택시 등)",재활용쓰레기,37.611816,126.9288072
2243,서울특별시,은평구,통일로 760,르노 코리아 자동차 앞,도로변(횡단보도 포함),일반쓰레기,37.6130885,126.9281428
2244,서울특별시,은평구,통일로 760,르노 코리아 자동차 앞,도로변(횡단보도 포함),재활용쓰레기,37.6130885,126.9281428
2245,서울특별시,은평구,통일로 796,동명여고 천주교 불광성당 정류장(중앙차로)(고양시 방면)(12-019),"정류소(버스,택시 등)",일반쓰레기,37.6165312,126.9266862
2246,서울특별시,은평구,통일로 796,동명여고 천주교 불광성당 정류장(중앙차로)(고양시 방면)(12-019),"정류소(버스,택시 등)",재활용쓰레기,37.6165312,126.9266862
2247,서울특별시,은평구,통일로 826,통일로 826 앞,도로변(횡단보도 포함),일반쓰레기,37.6174141,126.9229835
2248,서울특별시,은평구,통일로 826,통일로 826 앞,도로변(횡단보도 포함),재활용쓰레기,37.6174141,126.9229835
2249,서울특별시,은평구,통일로 840,연신내역(중앙차로)(고양시 방면)(12-017),도로변(횡단보도 포함),일반쓰레기,37.6184375,126.9222555
2250,서울특별시,은평구,통일로 840,연신내역(중앙차로)(고양시 방면)(12-017),도로변(횡단보도 포함),재활용쓰레기,37.6184375,126.9222555
2251,서울특별시,은평구,통일로 860,통일로 860 연신내역 1번출구,도로변(횡단보도 포함),일반쓰레기,37.6198448,126.9209827
2252,서울특별시,은평구,통일로 860,통일로 860 연신내역 1번출구,도로변(횡단보도 포함),재활용쓰레기,37.6198448,126.9209827
2253,서울특별시,은평구,통일로 894,통일로 894 선일하이츠빌라 버스정류장,"정류소(버스,택시 등)",일반쓰레기,37.6227203,126.9201032
2254,서울특별시,은평구,통일로 894,통일로 894 선일하이츠빌라 버스정류장,"정류소(버스,택시 등)",재활용쓰레기,37.6227203,126.9201032
2255,서울특별시,은평구,통일로 914,통일로 914 불광치안센터 앞,도로변(횡단보도 포함),일반쓰레기,37.6245245,126.9202104
2256,서울특별시,은평구,통일로 914,통일로 914 불광치안센터 앞,도로변(횡단보도 포함),재활용쓰레기,37.6245245,126.9202104
2257,서울특별시,은평구,통일로 976,박석고개 신도고등학교 정류장(중앙차로)(고양시 방면)(12-013),"정류소(버스,택시 등)",일반쓰레기,37.6240118,126.923912
2258,서울특별시,은평구,통일로 976,박석고개 신도고등학교 정류장(중앙차로)(고양시 방면)(12-013),"정류소(버스,택시 등)",재활용쓰레기,37.6240118,126.923912
2259,서울특별시,은평구,통일로 1048,구파발역 입구 정류장(중앙차로)(고양시 방면)(12-011),"정류소(버스,택시 등)",일반쓰레기,37.6240118,126.923912
2260,서울특별시,은평구,통일로 1048,구파발역 입구 정류장(중앙차로)(고양시 방면)(12-011),"정류소(버스,택시 등)",재활용쓰레기,37.6240118,126.923912
2261,서울특별시,은평구,통일로 1128,은평뉴타운 10단지 정류장(중앙차로)(고양시 방면)(12-009),"정류소(버스,택시 등)",일반쓰레기,37.6240118,126.923912
2262,서울특별시,은평구,통일로 1128,은평뉴타운 10단지 정류장(중앙차로)(고양시 방면)(12-009),"정류소(버스,택시 등)",재활용쓰레기,37.6240118,126.923912
2263,서울특별시,은평구,진관3로 64,롯데캐슬 8단지 앞,도로변(횡단보도 포함),일반쓰레기,37.6407397,126.9206861
2264,서울특별시,은평구,진관3로 64,롯데캐슬 8단지 앞,도로변(횡단보도 포함),재활용쓰레기,37.6407397,126.9206861
2265,서울특별시,은평구,진관3로 51,래미안 909동 앞,도로변(횡단보도 포함),일반쓰레기,37.6407397,126.9206861
2266,서울특별시,은평구,진관3로 51,래미안 909동 앞,도로변(횡단보도 포함),재활용쓰레기,37.6407397,126.9206861
2267,서울특별시,은평구,진흥로 116,진흥로 116 앞 역촌역 공항버스,도로변(횡단보도 포함),일반쓰레기,37.6068257,126.9235064
2268,서울특별시,은평구,진흥로 116,진흥로 116 앞 역촌역 공항버스,도로변(횡단보도 포함),재활용쓰레기,37.6068257,126.9235064
2269,서울특별시,은평구,진흥로 150 ,진흥로 150 ,도로변(횡단보도 포함),일반쓰레기,37.6086109,126.9265846
2270,서울특별시,은평구,진흥로 150 ,진흥로 150 ,도로변(횡단보도 포함),재활용쓰레기,37.6086109,126.9265846
2271,서울특별시,은평구,진흥로 197,진흥로 197 올래KT 앞,도로변(횡단보도 포함),일반쓰레기,37.6091433,126.9314234
2272,서울특별시,은평구,진흥로 197,진흥로 197 올래KT 앞,도로변(횡단보도 포함),재활용쓰레기,37.6091433,126.9314234
2273,서울특별시,은평구,진흥로 143,진흥로 143,도로변(횡단보도 포함),일반쓰레기,37.6085154,126.925586
